asset_id,date,price,grading_company,grade,source,sale_type,url,label,subject_to_change,skipped_reason
00147e68-0b7e-48a4-9206-25c56a3910ff,2025-09-01,104.00,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/306440292244,,False,
005a18a0-6e76-42cd-9240-c27e97fc2cdd,2025-09-01,35.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/277352437871,,False,
009f3a71-b62f-4c7c-ab35-14db77ec58d6,2025-09-01,169.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/388868801176,,False,
00eb0c52-842b-43c7-86a5-24ef4a80a6c8,2025-09-01,26.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/297560767104,,False,RELISTED
013b1a69-4d88-4eff-b31a-8d071bd75076,2025-09-01,120.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/326696071670,,False,
01549f8a-5342-4648-9f0f-d2621cb06c42,2025-09-01,50.40,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/356771262737,,False,RELISTED
01782acd-96cc-476f-a218-8ac1c08b3c2f,2025-09-01,2175.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/365822725024,,False,RELISTED
017cd035-f237-4901-898d-7a2ff5b5cd62,2025-09-01,23.09,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/167753497916,,False,
0253d3a0-7622-4cd1-a021-839fdb03dbd2,2025-09-01,40.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/286730972923,,False,
02874192-e4b3-4d45-bed1-78a7a2157639,2025-09-01,200.00,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/126993308479,,False,
02874192-e4b3-4d45-bed1-78a7a2157639,2025-09-01,180.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/187182891718,,False,
02874192-e4b3-4d45-bed1-78a7a2157639,2025-09-01,155.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/267306270159,,False,
02874192-e4b3-4d45-bed1-78a7a2157639,2025-09-01,165.00,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/286748709138,,False,
02874192-e4b3-4d45-bed1-78a7a2157639,2025-09-01,212.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/388892181003,,False,
02874192-e4b3-4d45-bed1-78a7a2157639,2025-09-01,222.36,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/406127584304,,False,
02942b05-5bb4-40c5-af94-89d6f7055c0d,2025-09-01,55.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/297563716539,,False,
02942b05-5bb4-40c5-af94-89d6f7055c0d,2025-09-01,75.00,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/317224005786,,False,
02c08f51-d76c-4aca-81f5-67c462bba310,2025-09-01,1325.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/317211249105,,False,
0309a08f-76ed-4645-a912-9cd5258c4e3e,2025-09-01,64.95,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/388841502448,,False,
030f0dbc-ea53-4e74-ba72-cc79d961f756,2025-09-01,87.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/236300806705,,False,
030f0dbc-ea53-4e74-ba72-cc79d961f756,2025-09-01,99.99,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/396982360842,,False,
039ed836-d81c-4104-9256-200a592a2b90,2025-09-01,31.90,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/317202214212,,False,
03db4672-951a-4956-8cea-75ed81903a07,2025-09-01,75.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/146782667260,,False,
04023a18-a938-41da-bfbe-7ab8fa1025a2,2025-09-01,711.66,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/317202295610,,False,
04067f8d-b781-4a36-96d8-893056e73262,2025-09-01,39.99,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/226952705925,,False,
0414318e-8ae6-4b4a-afbc-c8254e687713,2025-09-01,193.89,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/226920048504,,False,
042e87f2-ea3d-4521-9ee5-6104c369bdae,2025-09-01,149.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/177369694260,,False,
042e87f2-ea3d-4521-9ee5-6104c369bdae,2025-09-01,90.00,PSA,10.0,eBay,AUCTION,https://www.ebay.com/itm/277358063306,,False,
043a804e-28d4-4f21-b274-9a4de857ec0a,2025-09-01,525.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/116754576822,,False,
043a804e-28d4-4f21-b274-9a4de857ec0a,2025-09-01,549.99,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/286764410269,,False,
043a804e-28d4-4f21-b274-9a4de857ec0a,2025-09-01,590.00,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/396870946684,,False,
043f6b07-6f75-4a50-9d0a-2509c9df57e2,2025-09-01,49.97,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/157266878471,,False,
044318da-86a3-4c35-9a98-226b44e6b848,2025-09-01,56.99,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/286760436989,,False,
0449c011-94d4-4dae-bad7-552e388be600,2025-09-01,147.00,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/126953425600,,False,
0449c011-94d4-4dae-bad7-552e388be600,2025-09-01,135.00,PSA,10.0,eBay,BEST_OFFER,https://www.ebay.com/itm/256816337824,,False,
0449c011-94d4-4dae-bad7-552e388be600,2025-09-01,109.99,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/267387829439,,False,
0449c011-94d4-4dae-bad7-552e388be600,2025-09-01,149.99,PSA,10.0,eBay,BUY_IT_NOW,https://www.ebay.com/itm/306470510017,,False,
